Age,EstimatedSalary,Gender,IsStudent,DailyInternetUsage,TimeSpentOnApp,Purchased
44,107224,Male,0,178,35.54,1
53,89088,Male,0,195,36.22,1
28,72800,Female,0,86,44.6,1
35,43052,Male,0,204,54.54,1
18,57065,Male,1,110,13.04,1
52,60914,Female,0,116,41.75,1
52,77247,Male,0,91,46.14,1
48,83202,Female,1,239,12.04,1
45,117875,Female,1,225,17.47,1
56,18129,Male,0,121,3.58,1
18,68752,Female,1,90,56.69,1
42,117745,Male,0,198,47.53,1
55,35531,Male,0,146,25.59,1
37,52382,Male,1,156,33.17,1
20,81658,Female,0,90,53.5,1
19,91747,Female,0,196,15.68,1
35,35410,Female,1,266,45.33,1
27,108680,Male,1,266,50.44,1
22,84443,Male,0,79,20.88,1
26,35134,Male,1,169,29.96,1
19,98842,Female,0,91,37.07,1
51,95594,Female,0,252,17.91,1
55,69949,Female,0,248,38.31,1
48,58532,Female,0,124,19.68,1
27,40793,Male,0,71,13.48,1
29,59764,Female,1,204,7.68,1
53,95756,Female,0,92,51.05,1
38,27057,Male,0,44,15.27,1
23,49149,Female,1,71,14.64,1
20,77255,Female,0,291,18.17,1
27,87747,Male,1,66,43.38,1
22,86754,Female,0,252,57.07,1
43,50454,Male,1,274,21.6,1
38,67418,Female,0,47,51.8,1
43,58498,Male,0,194,53.12,1
55,76705,Male,0,279,38.56,1
43,84478,Male,0,43,56.31,1
25,65671,Male,1,207,7.55,1
22,72888,Male,1,225,44.92,1
32,69999,Female,1,215,11.52,1
33,30675,Male,0,121,25.14,1
18,102346,Female,0,71,42.63,1
33,95891,Male,0,53,26.34,1
54,24989,Male,0,80,8.96,1
20,122670,Male,1,61,58.14,1
48,80273,Female,1,235,12.85,1
30,83663,Male,1,247,36.62,1
33,57454,Female,1,251,21.63,1
38,73105,Female,1,152,6.77,1
19,83656,Female,0,252,30.06,1
44,115537,Female,0,62,11.89,1
55,42620,Male,0,197,42.27,1
43,98090,Female,0,297,8.31,1
55,59480,Female,0,177,57.44,1
42,105507,Female,0,201,30.71,1
28,33692,Female,0,236,18.83,1
25,68093,Male,0,115,9.05,1
25,18217,Female,0,38,33.95,1
50,53523,Male,0,258,19.1,1
24,58055,Male,0,263,19.43,1
55,80889,Male,0,243,37.49,1
38,30762,Female,1,35,36.77,1
25,111420,Male,0,42,14.69,1
38,115750,Female,1,285,9.01,1
37,73856,Female,0,293,40.46,1
25,36967,Female,0,83,13.62,1
48,34495,Male,1,41,8.41,1
46,72431,Male,0,137,37.51,1
26,50192,Female,0,79,42.08,1
32,101922,Male,0,85,38.95,1
47,61505,Female,0,179,52.07,1
43,81300,Male,0,261,14.87,1
27,68542,Male,0,190,2.77,1
46,56520,Male,0,229,23.17,1
33,51006,Female,1,178,40.2,1
53,41268,Female,0,128,32.3,1
37,60577,Female,1,50,52.29,1
54,71709,Female,0,75,13.57,1
39,75728,Male,0,167,10.4,1
24,70789,Male,0,97,43.67,1
40,65083,Male,0,255,19.69,1
58,23096,Female,0,110,1.88,1
57,99078,Female,0,159,56.3,1
46,31648,Male,0,222,55.25,1
33,82630,Female,0,251,47.02,1
55,100887,Female,0,151,14.05,1
45,99929,Male,1,292,36.92,1
55,89983,Female,0,160,34.43,1
48,71863,Female,0,45,20.98,1
31,47419,Male,0,190,47.63,1
50,35048,Female,0,297,1.11,1
26,70902,Male,1,134,53.76,1
44,53014,Female,0,219,7.66,1
41,57184,Male,0,280,5.47,1
30,87289,Male,0,211,27.62,1
43,65490,Male,0,268,56.78,1
46,51216,Female,0,286,23.62,1
45,144666,Female,1,70,10.18,1
45,61585,Female,1,128,46.78,1
25,89506,Male,1,261,31.89,1
40,87349,Female,0,219,11.77,1
46,59574,Female,0,272,43.26,1
22,52740,Female,0,239,40.84,1
59,29188,Male,0,246,35.15,1
24,76119,Female,0,169,50.0,1
59,70888,Female,1,35,50.9,1
53,39694,Female,1,251,42.56,1
58,101711,Male,1,36,5.32,1
44,85618,Female,0,274,17.19,1
19,70502,Female,0,283,8.21,1
42,60776,Female,1,213,54.78,1
26,64647,Female,0,299,13.25,1
44,40458,Male,0,277,49.12,1
18,54860,Male,0,60,51.4,1
40,88082,Male,0,108,5.15,1
27,65961,Male,1,110,3.46,1
59,123537,Female,0,181,38.9,1
42,54983,Male,0,39,57.27,1
20,67851,Female,0,268,42.51,1
23,82020,Female,0,54,21.49,1
23,85548,Male,0,60,10.19,1
19,63697,Female,0,203,19.03,1
35,52396,Female,0,205,31.12,1
40,62614,Female,0,110,9.81,1
19,80799,Male,0,186,28.82,1
29,63403,Male,0,208,29.1,1
39,130821,Male,0,75,59.55,1
54,62838,Female,0,267,3.13,1
37,76215,Male,0,141,25.51,1
56,71039,Male,0,239,37.93,1
41,64720,Female,0,263,21.05,1
37,91923,Male,0,106,8.4,1
18,44715,Female,0,55,51.79,1
18,129189,Male,0,229,52.8,1
34,53051,Male,0,177,48.14,1
18,81905,Male,0,290,56.01,1
47,75290,Male,1,166,22.0,1
58,69500,Male,0,236,58.58,1
20,103030,Female,1,154,23.86,1
28,118651,Female,0,291,30.61,1
41,50503,Female,0,267,24.7,1
39,51000,Female,0,188,43.11,1
43,83554,Female,0,293,18.56,1
30,68792,Female,1,180,38.83,1
18,57550,Male,0,221,58.01,1
41,62924,Male,0,265,8.08,1
27,57529,Female,1,220,20.9,1
52,42000,Female,0,54,53.15,1
41,76807,Female,0,72,50.77,1
45,71311,Female,0,96,14.3,1
53,58672,Female,0,166,35.66,1
33,22413,Female,0,96,55.18,1
57,61702,Male,1,124,51.59,1
33,118995,Male,1,250,36.12,1
34,61666,Male,0,165,42.59,1
32,62454,Female,1,235,20.6,1
33,57924,Male,0,32,25.74,1
32,85483,Male,1,192,41.05,1
51,96845,Female,0,150,35.3,1
28,53609,Male,0,296,22.78,1
18,32383,Female,0,298,25.89,1
32,61480,Male,0,203,22.95,1
43,56877,Female,1,218,30.75,1
21,64786,Female,1,120,20.17,1
22,99848,Female,0,192,34.21,1
52,44412,Female,0,57,12.39,1
30,80549,Male,1,134,6.46,1
27,80713,Male,1,165,57.16,1
28,82599,Male,0,84,41.24,1
35,87389,Male,0,190,51.0,1
51,22780,Female,0,97,33.45,1
56,85119,Female,0,264,57.25,1
58,69746,Male,0,52,32.25,1
59,52753,Female,0,293,53.64,1
40,111333,Female,0,291,1.97,1
24,92321,Male,0,264,17.12,1
56,49734,Male,1,260,13.54,1
20,58090,Female,0,58,51.06,1
29,96995,Female,0,159,39.57,1
24,69233,Female,0,113,26.04,1
43,37568,Female,1,123,53.74,1
50,113931,Male,0,88,46.21,1
54,63861,Male,0,143,25.76,1
32,70758,Male,0,222,58.27,1
19,81479,Female,0,110,17.51,1
58,49094,Male,1,51,25.55,1
24,102419,Male,1,61,9.62,1
49,46796,Male,0,179,26.08,1
21,76006,Male,1,55,50.66,1
37,56837,Female,0,261,13.62,1
53,96628,Female,1,222,25.72,1
49,84196,Male,0,45,28.08,1
45,65553,Male,0,149,3.67,1
30,31221,Male,0,154,54.56,1
18,79442,Female,1,267,27.71,1
52,73629,Female,1,155,9.18,1
47,31410,Male,0,80,36.4,1
53,75110,Male,1,153,36.74,1
42,86466,Male,1,234,28.57,1
33,71615,Female,0,71,35.05,1
36,57564,Female,0,197,30.88,1
18,104321,Female,1,68,17.64,1
22,115636,Female,0,141,39.7,1
39,42170,Male,0,90,30.51,1
41,95752,Male,1,136,29.91,1
54,80699,Female,0,270,10.14,1
53,54757,Male,0,278,3.18,1
53,64702,Female,0,155,51.4,1
21,65831,Female,0,125,36.26,1
53,96257,Male,0,66,40.71,1
35,58903,Male,0,232,30.22,1
33,24222,Female,0,290,6.07,1
58,64666,Female,0,255,8.81,1
35,93412,Female,1,164,33.09,1
39,99672,Male,0,220,55.91,1
19,59701,Female,1,296,24.61,1
38,81910,Male,0,39,45.98,1
53,100136,Male,1,187,29.69,1
56,86335,Male,1,100,34.14,1
56,121631,Female,1,31,56.27,1
46,104825,Male,0,229,57.59,1
43,59229,Male,1,43,46.18,1
38,67511,Male,0,197,39.85,1
34,112432,Male,0,42,29.3,1
33,40710,Male,1,191,9.95,1
48,68301,Female,1,46,8.28,1
26,117569,Male,0,43,33.86,1
48,120772,Male,0,152,5.19,1
31,77358,Female,0,229,38.17,1
54,28336,Female,0,152,20.52,1
19,61068,Female,0,97,50.22,1
31,88074,Female,0,239,20.69,1
50,50189,Female,0,232,25.27,1
52,128625,Female,1,157,28.26,1
56,64117,Female,0,103,32.27,1
37,103249,Male,0,75,49.26,1
19,66986,Female,0,41,38.19,1
58,77771,Female,0,129,45.9,1
36,69949,Male,0,163,2.31,1
54,55929,Female,0,42,30.99,1
35,59980,Female,0,233,45.93,1
33,87517,Male,0,280,4.28,1
21,64710,Male,1,75,20.54,1
29,58995,Male,1,196,2.75,1
46,85345,Female,0,50,5.1,1
24,108237,Female,1,293,6.68,1
31,112862,Male,0,235,43.03,1
29,45126,Female,1,209,12.72,1
52,50579,Female,0,263,38.31,1
22,102430,Female,1,268,24.5,1
34,57645,Male,0,77,59.23,1
59,64067,Female,0,103,13.37,1
49,36301,Female,0,130,13.93,1
27,87939,Male,0,88,33.97,1
34,69252,Female,0,79,56.81,1
22,96545,Female,0,100,26.23,1
59,90105,Male,0,146,58.82,1
26,96314,Female,0,100,54.76,1
50,96614,Female,1,154,32.2,1
53,60332,Female,0,293,1.97,1
53,69663,Male,0,108,24.44,1
35,75111,Female,1,235,27.75,1
26,72692,Female,0,276,5.83,1
46,87181,Female,1,70,49.95,1
31,58466,Female,0,243,22.9,1
42,77879,Male,0,180,54.2,1
32,55577,Male,0,156,21.96,1
23,76342,Male,1,40,30.64,1
59,79173,Male,0,284,14.74,1
46,40547,Male,1,42,7.43,1
32,78852,Male,0,135,7.01,1
46,104128,Male,1,281,13.55,1
21,96660,Female,1,64,59.11,1
35,40517,Male,0,180,18.43,1
56,38399,Male,1,240,56.5,1
33,83137,Female,0,62,29.95,1
28,73802,Male,1,227,30.74,1
31,66210,Female,0,113,54.12,1
20,15000,Male,0,64,3.48,1
59,44338,Female,0,109,53.22,1
55,102268,Female,1,43,47.47,1
59,80527,Male,0,107,35.19,1
35,119690,Female,0,127,40.04,1
37,91690,Male,1,69,49.85,1
42,78244,Male,1,296,23.86,1
55,30797,Female,0,242,1.21,1
30,78385,Male,1,42,58.16,1
21,67748,Male,0,143,13.83,1
31,41843,Male,1,138,28.78,1
50,102420,Male,1,199,15.39,1
45,71548,Male,0,69,22.26,1
54,80398,Female,1,53,22.81,1
25,49314,Male,0,214,23.62,1
51,79049,Female,1,216,40.02,1
22,65962,Male,0,198,32.79,1
22,127071,Male,1,123,19.9,1
48,56208,Female,0,296,28.88,1
26,52580,Male,0,247,43.46,1
59,76393,Male,1,296,22.09,1
49,64313,Female,1,202,2.27,1
50,75964,Male,1,76,50.17,1
20,111057,Female,0,276,58.4,1
47,45593,Female,0,244,23.65,1
29,72826,Male,0,86,46.79,1
46,54367,Female,0,69,8.29,1
20,53341,Female,0,237,31.07,1
43,66559,Female,0,85,54.52,1
47,70262,Female,0,177,27.45,1
26,114505,Female,0,272,48.4,1
43,56914,Female,1,176,30.91,1
19,63812,Male,1,225,49.04,1
20,23479,Male,0,207,37.71,1
21,81381,Female,1,142,19.95,1
42,73047,Female,1,109,18.48,1
30,84873,Male,0,70,9.02,1
56,76031,Female,0,32,42.0,1
52,24697,Female,0,131,49.79,1
40,113385,Male,0,171,47.62,1
26,77556,Female,0,194,24.24,1
19,79272,Female,1,147,36.9,1
58,114002,Female,1,151,57.04,1
48,57795,Female,0,105,59.28,1
19,35379,Female,1,234,41.87,1
49,42797,Female,0,246,15.21,1
35,69179,Male,0,250,56.06,1
30,67150,Male,1,289,7.3,1
22,110652,Female,0,261,39.26,1
59,79748,Male,0,220,27.12,1
27,33637,Male,1,145,59.76,1
42,52971,Female,0,202,2.32,1
51,55122,Female,0,43,27.61,1
54,63353,Male,0,283,46.72,1
47,52483,Female,0,285,36.06,1
24,39558,Female,0,226,39.59,1
23,73728,Female,0,47,26.55,1
20,58540,Male,1,80,40.2,1
30,38466,Male,0,209,13.92,1
20,110104,Female,0,123,9.08,1
43,68399,Female,0,127,56.15,1
41,119753,Female,0,128,29.39,1
23,98164,Male,0,67,23.33,1
59,58470,Female,0,189,42.89,1
29,116151,Male,0,162,56.21,1
53,97638,Male,0,150,17.38,1
19,55568,Male,0,140,43.89,1
28,62127,Female,0,146,21.76,1
56,77469,Female,0,230,31.53,1
51,64623,Female,0,275,28.73,1
43,95782,Male,0,156,31.65,1
35,79816,Male,0,259,28.9,1
38,96229,Male,1,67,44.97,1
53,85847,Male,1,101,37.75,1
57,53015,Female,1,247,9.49,1
39,29629,Male,0,91,46.32,1
47,51759,Female,0,124,9.41,1
47,122812,Female,0,146,10.58,1
25,94495,Female,1,225,24.35,1
51,72980,Female,1,48,44.52,1
26,104747,Female,1,124,29.53,1
37,70826,Male,1,284,57.5,1
57,72839,Female,1,193,41.97,1
42,79604,Female,0,143,22.48,1
36,59726,Female,0,81,14.32,1
22,47778,Male,1,100,19.3,1
28,80929,Male,0,88,52.6,1
32,70527,Female,0,151,39.02,1
25,64062,Female,1,234,43.02,1
36,83396,Female,0,122,20.22,1
40,60570,Male,0,48,18.33,1
44,89710,Male,0,204,25.21,1
57,39854,Male,0,255,16.66,1
49,38111,Male,1,154,10.64,1
43,37006,Male,0,146,1.78,1
44,70287,Male,0,251,43.48,1
36,36388,Male,0,214,41.34,1
59,113537,Female,0,69,44.09,1
46,112601,Female,0,47,11.88,1
56,79902,Female,0,142,18.16,1
58,93179,Female,1,288,52.85,1
50,48708,Female,0,100,48.43,1
36,98971,Female,0,282,6.85,1
54,62373,Male,0,70,33.57,1
36,68744,Male,1,141,33.14,1
50,65139,Male,1,72,41.44,1
33,52191,Male,1,278,35.27,1
40,84580,Female,1,230,46.06,1
24,56476,Female,0,63,59.05,1
43,63421,Female,1,206,23.14,1
49,15000,Female,0,115,41.41,1
29,79372,Male,0,35,53.27,1
25,67428,Female,0,230,21.01,1
22,46520,Male,1,142,34.93,1
59,64039,Female,1,34,55.95,1
45,58353,Female,0,55,46.2,1
22,31351,Female,0,157,14.43,1
43,110589,Female,0,128,20.26,1
22,105401,Male,0,111,49.2,1
39,87842,Female,0,87,33.12,1
32,101225,Female,1,253,1.66,1
30,57544,Male,0,170,14.88,1
45,69775,Male,1,31,17.18,1
50,56619,Female,0,183,38.41,1
40,76294,Male,0,254,24.18,1
50,93858,Female,1,175,43.64,1
35,68122,Female,0,228,5.9,1
47,37785,Male,1,165,43.64,1
43,80367,Male,0,107,4.56,1
33,54876,Male,0,215,18.28,1
30,93335,Female,1,121,59.53,1
56,116867,Female,0,191,55.68,1
50,96658,Male,0,92,15.75,1
43,64609,Female,1,42,32.79,1
18,72864,Male,0,158,1.04,1
55,67612,Female,0,209,56.13,1
19,47546,Female,0,63,36.2,1
23,56742,Female,0,268,19.24,1
55,66195,Female,0,236,22.54,1
59,64429,Male,0,202,44.69,1
41,39391,Female,0,118,53.14,1
35,71128,Female,0,262,33.58,1
44,68535,Male,0,163,44.8,1
58,15000,Female,0,84,23.3,1
25,66902,Female,0,163,46.46,1
45,15000,Male,1,261,57.14,1
27,44547,Male,0,264,13.14,1
34,40418,Male,0,161,59.63,1
46,64204,Female,0,220,21.51,1
23,52947,Female,0,150,50.87,1
31,61570,Male,0,153,12.65,1
39,117447,Male,0,196,57.21,1
23,45824,Female,1,68,49.73,1
43,97488,Female,0,249,30.09,1
56,84969,Male,1,285,23.64,1
29,79556,Male,0,288,21.74,1
52,100802,Male,0,195,20.26,1
31,58614,Female,0,226,38.91,1
39,66273,Female,0,290,5.16,1
40,48826,Female,0,64,53.79,1
24,15000,Female,1,91,57.82,1
57,72609,Male,0,246,21.57,1
42,113022,Female,0,171,16.24,1
30,35411,Male,0,237,22.88,1
38,37907,Female,1,88,20.69,1
58,77494,Female,0,58,38.08,1
27,64357,Female,0,129,58.41,1
26,107541,Female,1,270,22.14,1
32,57229,Male,1,94,28.47,1
19,108307,Female,1,132,39.8,1
42,81120,Female,0,35,49.44,1
30,98258,Female,1,268,45.51,1
51,49917,Male,0,290,59.52,1
51,64440,Female,0,244,31.07,1
52,74074,Male,0,196,57.18,1
55,78816,Female,0,163,17.97,1
20,51778,Female,0,291,57.58,1
59,57425,Male,1,280,56.4,1
23,108513,Male,0,150,26.57,1
36,92559,Female,0,49,33.1,1
20,39254,Male,0,92,51.35,1
35,76603,Male,0,280,59.53,1
56,100221,Female,0,272,30.98,1
26,51685,Female,0,66,8.93,1
29,83218,Male,1,265,24.78,1
22,84265,Female,0,61,5.22,1
20,27763,Female,0,284,20.99,1
28,50602,Male,0,222,9.29,1
47,56815,Male,1,270,46.9,1
21,70003,Female,0,53,3.22,1
22,56259,Female,1,134,40.41,1
18,79819,Male,1,281,4.35,1
44,61993,Female,0,40,16.88,1
45,31014,Female,0,106,13.4,1
46,15000,Male,0,137,57.58,1
35,56542,Female,0,62,45.98,1
29,73860,Male,0,137,59.17,1
30,69882,Female,0,149,25.59,1
58,42897,Male,0,239,32.37,1
19,90826,Male,0,40,58.36,1
54,60039,Male,0,231,46.33,1
33,91280,Male,1,47,5.94,1
41,92252,Male,0,123,39.81,1
52,90503,Female,0,66,10.67,1
39,85990,Female,0,134,49.73,1
53,40268,Female,0,151,18.16,1
28,64933,Female,0,47,8.35,1
46,107280,Female,0,31,59.31,1
52,63816,Female,0,134,11.98,1
32,31494,Male,0,257,31.88,1
48,87895,Male,1,256,29.39,1
59,83434,Female,1,89,17.65,1
58,67243,Male,0,76,44.13,1
33,62844,Female,0,44,26.18,1
27,75783,Male,0,217,18.82,1
49,88804,Male,0,135,37.27,1
19,71980,Male,0,85,7.95,1
41,84521,Male,0,228,36.49,1
40,111661,Male,1,31,47.43,1
19,63225,Female,0,149,40.78,1
55,137230,Female,0,121,32.14,1
48,115388,Female,0,31,18.76,1
57,58170,Male,0,186,24.8,1
43,121008,Male,0,241,25.33,1
46,56646,Female,1,68,27.27,1
20,130942,Female,0,30,55.74,1
31,63578,Female,0,171,58.4,1
42,82864,Female,0,166,12.26,1
18,82378,Female,0,136,46.42,1
20,60440,Male,0,192,29.04,1
43,81233,Male,0,187,7.06,1
35,99014,Female,0,238,22.43,1
26,72138,Female,0,221,39.26,1
55,76545,Male,1,85,59.4,1
40,90282,Male,0,246,47.12,1
38,42235,Female,0,206,9.79,1
18,72105,Male,1,240,25.42,1
38,101458,Male,0,142,9.17,1
44,63049,Female,0,133,19.92,1
59,84986,Female,0,282,36.89,1
23,28576,Female,1,204,27.54,1
53,72601,Male,0,72,16.19,1
45,66491,Male,0,242,59.94,1
34,71259,Female,0,185,32.87,1
57,65822,Female,1,196,44.31,1
20,100919,Female,1,121,36.83,1
29,47308,Female,0,235,18.21,1
56,61242,Female,0,261,10.07,1
29,50433,Female,0,59,54.04,1
19,36972,Male,0,129,45.95,1
39,68284,Male,1,169,7.88,1
40,46466,Male,1,259,53.73,1
47,76141,Female,0,223,53.06,1
22,76797,Male,1,152,3.36,1
26,73952,Female,0,121,46.25,1
38,84442,Female,1,47,12.47,1
28,15000,Female,0,254,24.18,1
22,107383,Female,1,186,4.06,1
52,68495,Female,0,206,48.05,1
44,87155,Male,1,287,11.81,1
19,45024,Female,0,90,29.03,1
41,38127,Female,0,40,51.09,1
48,82728,Female,0,52,45.98,1
50,88111,Female,0,98,21.7,1
56,39293,Male,0,263,37.27,1
47,84934,Male,1,127,21.61,1
54,87519,Male,0,167,21.88,1
45,85720,Female,0,271,52.83,1
48,73823,Female,0,97,22.19,1
28,77759,Male,0,297,18.93,1
40,112770,Male,0,263,13.26,1
19,55484,Male,0,218,49.78,1
57,91906,Female,0,215,8.83,1
58,80529,Female,1,105,39.55,1
44,35702,Male,1,130,19.91,1
52,34389,Female,0,270,15.65,1
19,74204,Male,0,275,12.15,1
56,30011,Female,0,35,4.76,1
54,15000,Male,0,263,2.08,1
38,152545,Male,0,186,1.67,1
22,45841,Male,0,244,47.13,1
38,92976,Male,0,185,10.79,1
46,75853,Female,0,202,22.57,1
37,128166,Male,0,231,40.21,1
55,117296,Female,0,142,40.53,1
37,84035,Male,1,142,28.8,1
42,34534,Male,0,61,59.27,1
19,108341,Male,1,292,3.61,1
49,38954,Male,0,68,19.22,1
43,96794,Female,0,181,3.28,1
23,45251,Female,0,45,23.15,1
58,57525,Female,0,213,15.19,1
20,128128,Male,0,170,19.55,1
50,76146,Male,0,118,45.15,1
18,50474,Female,1,191,34.57,1
22,64542,Male,0,147,39.32,1
30,75960,Male,0,89,57.84,1
36,48670,Female,0,162,27.37,1
29,86307,Male,1,270,38.31,1
42,49629,Female,1,280,33.98,1
52,16474,Male,0,97,3.81,1
29,64548,Female,0,225,33.17,1
47,54840,Female,0,56,58.02,1
22,73638,Male,0,275,52.59,1
51,65000,Male,1,49,25.75,1
39,91644,Male,1,44,4.66,1
56,87918,Male,1,122,27.23,1
30,19774,Male,1,167,24.2,1
20,68794,Male,0,59,29.11,1
37,58886,Male,1,55,58.72,1
48,62351,Male,0,31,30.84,1
22,25194,Male,0,97,4.79,1
41,15000,Male,0,190,38.72,1
57,107405,Female,1,45,39.51,1
50,64080,Female,1,159,30.39,1
25,77305,Female,1,246,31.94,1
41,52803,Female,0,196,47.09,1
37,34093,Female,0,98,5.83,1
33,56356,Female,0,290,9.77,1
29,44675,Male,0,204,10.13,1
30,85211,Male,0,229,54.19,1
59,78384,Male,0,107,58.24,1
56,86529,Female,0,125,18.22,1
42,79669,Female,0,56,20.69,1
49,21484,Female,0,51,11.42,1
41,60873,Female,0,49,37.2,1
26,49478,Male,0,129,1.67,1
57,74186,Female,1,244,27.19,1
40,53604,Male,0,227,38.23,1
30,77727,Male,0,226,5.33,1
49,78924,Female,1,193,54.41,1
32,63609,Male,0,247,22.08,1
53,76993,Female,1,152,55.46,1
22,79407,Male,0,90,27.96,1
39,73091,Male,0,205,9.16,1
33,78904,Male,1,81,24.06,0
58,86542,Male,0,125,24.03,1
27,60856,Male,0,252,56.37,1
41,51438,Male,1,61,6.0,1
35,78687,Female,0,243,19.7,1
35,55541,Female,0,98,1.8,1
24,69760,Female,0,293,30.06,1
21,66644,Female,1,107,43.68,1
43,112164,Male,1,118,59.57,1
22,88963,Male,0,138,10.79,1
33,100835,Male,1,150,11.36,1
52,80280,Female,0,109,36.17,1
43,77176,Male,1,288,51.48,1
35,80390,Female,0,251,11.95,1
46,58563,Female,0,222,16.91,1
40,41468,Male,0,101,48.27,1
31,84520,Female,1,222,5.28,1
32,82778,Male,0,122,7.45,1
50,105682,Female,0,98,35.25,1
42,91462,Female,0,243,26.79,1
38,59100,Female,1,139,34.0,1
34,42137,Female,0,283,53.44,1
40,78719,Male,0,249,45.96,1
34,70624,Female,0,153,50.54,1
31,55975,Female,0,207,58.56,1
46,83652,Female,0,68,15.28,1
37,40305,Female,0,72,15.88,1
47,54518,Female,0,266,16.36,1
36,141301,Female,0,236,56.43,1
56,45389,Male,0,235,48.85,1
30,81045,Male,0,283,56.19,1
35,95129,Male,0,49,31.67,1
40,91174,Male,1,134,29.8,1
50,86921,Male,0,236,5.33,1
56,81294,Male,0,226,2.83,1
57,69596,Male,0,275,19.96,1
35,105917,Male,0,218,12.8,1
26,104539,Male,1,122,46.19,1
50,95088,Male,0,135,46.17,1
49,110008,Male,0,103,24.06,1
34,93817,Female,0,201,23.84,1
36,61679,Male,0,194,11.66,1
44,52729,Female,0,173,13.39,1
23,79252,Male,0,164,1.46,1
52,77274,Female,1,233,2.47,1
54,81568,Female,0,161,45.56,1
51,108319,Male,0,118,5.21,1
37,60561,Female,0,154,50.36,1
42,66199,Female,0,228,56.67,1
21,77482,Female,1,188,38.82,1
27,66290,Female,1,237,29.07,1
27,24201,Male,0,299,46.06,1
41,58478,Male,0,252,28.24,1
38,45399,Male,0,299,55.81,1
28,104202,Female,0,111,47.21,1
44,49317,Male,0,78,57.14,1
33,68943,Male,1,83,14.41,1
43,71292,Male,0,287,18.66,1
47,82465,Female,1,55,12.39,1
33,76501,Male,0,31,2.0,1
24,77841,Female,0,205,29.4,1
33,48011,Female,0,165,56.69,1
52,63143,Male,1,137,48.22,1
33,35329,Male,1,242,5.15,1
57,79471,Female,1,269,56.69,1
29,50749,Female,0,119,56.06,1
52,103713,Male,1,74,46.74,1
38,20560,Female,0,111,36.73,1
53,118111,Female,0,274,46.96,1
34,75838,Female,0,106,22.86,1
49,62337,Male,0,143,32.49,1
58,83762,Male,0,291,3.22,1
23,106549,Female,1,90,29.53,1
41,117153,Male,1,67,15.46,1
44,69888,Male,0,113,18.56,1
37,20124,Female,1,51,39.6,1
42,67894,Male,0,219,20.91,1
19,56760,Female,0,243,46.96,1
26,86391,Male,0,196,13.03,1
45,59665,Female,0,91,28.64,1
55,41710,Female,0,220,29.57,1
20,56929,Male,0,237,20.46,1
37,104137,Female,0,42,31.41,1
23,73257,Male,0,252,11.86,1
56,94570,Female,1,99,29.41,1
50,59660,Female,0,287,42.32,1
18,99428,Male,1,226,25.11,1
54,48281,Female,1,115,12.43,1
23,51072,Male,0,161,43.89,1
51,104169,Male,0,51,34.61,1
32,103036,Male,0,108,57.17,1
43,22327,Male,0,241,7.5,1
31,94873,Male,0,175,35.29,1
24,36521,Female,1,172,33.14,1
48,96600,Male,0,240,10.87,1
41,95931,Male,0,206,18.41,1
48,109415,Male,0,36,13.78,1
46,112595,Male,1,131,44.93,1
59,75890,Female,0,118,14.06,1
49,63805,Male,0,211,11.43,1
34,69472,Male,0,247,19.02,1
31,66856,Male,1,126,34.45,1
57,63509,Male,0,176,44.51,1
53,65331,Male,1,83,38.99,1
41,98182,Female,1,48,30.06,1
44,37636,Female,1,215,41.15,1
42,96998,Male,0,138,51.38,1
49,69789,Female,1,248,56.51,1
35,33193,Male,0,260,47.64,1
35,84862,Male,0,241,13.43,1
54,31169,Female,0,77,50.34,1
43,72168,Female,1,59,13.69,1
26,123006,Male,0,44,52.43,1
52,58793,Male,0,202,8.74,1
25,60637,Male,0,295,50.36,1
37,89661,Male,0,216,13.36,1
59,85879,Female,1,85,12.84,1
39,85890,Female,0,74,53.42,1
36,58628,Male,0,111,24.02,1
47,81865,Female,1,188,29.99,1
45,55767,Female,0,176,37.08,1
52,81666,Male,0,217,10.76,1
28,66752,Male,0,48,5.89,1
48,89095,Male,1,85,47.56,1
56,92606,Female,0,210,7.08,1
53,80887,Male,0,235,19.24,1
47,50771,Female,0,86,12.75,1
40,32305,Male,0,196,14.35,1
36,41685,Female,1,118,4.83,1
29,45665,Male,0,238,44.33,1
32,144791,Male,0,277,59.93,1
48,86482,Male,1,91,25.51,1
54,75662,Male,0,230,11.8,1
54,56172,Female,0,235,51.19,1
32,93438,Female,0,279,36.41,1
46,65186,Female,0,187,3.18,1
43,78549,Female,0,57,31.72,1
19,84976,Male,0,177,15.57,1
37,80417,Male,0,136,37.21,1
32,71707,Female,0,211,56.86,1
21,44635,Female,0,58,22.67,1
39,71497,Male,1,42,10.28,1
55,97159,Male,0,216,33.67,1
40,88851,Male,0,255,30.25,1
43,77947,Male,1,59,30.49,1
28,90381,Male,0,85,58.42,1
45,40062,Male,0,154,3.75,1
19,65996,Female,0,286,13.1,1
25,68976,Male,0,107,32.73,1
46,43222,Male,0,199,31.61,1
28,82869,Female,0,41,11.99,1
54,87069,Male,1,212,17.37,1
35,74103,Female,1,123,38.74,1
31,75024,Male,0,119,35.08,1
27,55128,Male,0,110,10.42,1
52,55383,Female,0,226,6.22,1
26,35939,Female,1,117,15.0,1
52,65369,Male,1,174,15.9,1
28,55086,Male,1,61,43.92,1
29,49928,Female,0,64,11.49,1
20,71385,Female,1,63,17.28,1
56,60729,Male,1,81,14.94,1
